timestamp_ms,datetime,ENGINE_RPM,ENGINE_LOAD,INTAKE_MANIFOLD_PRESSURE,MASS_AIR_FLOW,COOLANT_TEMPERATURE,INTAKE_AIR_TEMP,SHORT_TERM_FUEL_TRIM_BANK_1,LONG_TERM_FUEL_TRIM_BANK_1,TIMING_ADVANCE,VEHICLE_SPEED,THROTTLE,FUEL_AIR_COMMANDED_EQUIV_RATIO,CONTROL_MODULE_VOLTAGE,ABSOLUTE_BAROMETRIC_PRESSURE,ENGINE_RUN_TIME,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,RELATIVE_THROTTLE_POSITION,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,COMMANDED_EVAPORATIVE_PURGE
1781982179959,2026-06-20 22:02:59.959,1471.000,41.176,,5.750,104.000,35.000,0.781,-6.250,27.000,56.000,21.961,1.001,13.535,93.000,1771.000,,53.725,16.078,31.765,21.176,1.961,611.400,611.400,0.000
1781982182754,2026-06-20 22:03:02.754,1474.000,40.392,,4.790,103.000,35.000,3.125,-8.594,8.500,55.000,21.176,1.001,13.535,93.000,1774.000,,54.118,16.078,31.765,21.176,1.961,606.300,606.300,0.000
1781982185602,2026-06-20 22:03:05.602,1417.000,36.078,,2.820,103.000,35.000,-2.344,-8.594,8.500,54.000,19.216,1.001,13.535,93.000,1777.000,,51.765,16.078,31.765,19.216,0.392,599.500,599.500,0.000
1781982188414,2026-06-20 22:03:08.414,1227.250,32.941,,3.060,103.000,35.000,0.781,-5.469,0.500,51.000,30.588,1.001,13.535,93.000,1779.000,,63.137,25.882,42.353,30.196,11.373,600.000,600.000,92.549
1781982191321,2026-06-20 22:03:11.321,1892.750,84.706,,15.790,103.000,34.000,3.906,-4.688,10.000,53.000,29.412,1.001,13.515,92.000,1782.000,,63.137,24.314,40.000,27.059,7.843,608.200,608.200,100.000
1781982194125,2026-06-20 22:03:14.125,1598.250,80.392,,12.780,103.000,34.000,0.000,-5.469,11.000,57.000,25.882,1.001,13.496,91.000,1785.000,,58.431,22.353,38.039,24.706,5.490,611.600,611.600,78.824
1781982197065,2026-06-20 22:03:17.065,1637.500,50.196,,4.680,103.000,34.000,0.000,-8.594,15.000,59.000,21.176,1.001,13.535,91.000,1788.000,,54.118,16.078,32.157,21.176,1.961,610.100,610.100,49.412
1781982199964,2026-06-20 22:03:19.964,1479.500,48.627,,6.810,103.000,35.000,-1.563,-7.031,28.500,60.000,21.176,1.000,13.535,91.000,1791.000,,54.902,18.431,33.725,21.176,1.961,604.600,604.600,0.000
1781982202846,2026-06-20 22:03:22.846,1649.000,33.725,,3.620,103.000,35.000,1.563,-8.594,26.000,61.000,19.608,1.001,13.535,91.000,1794.000,,53.725,20.000,36.078,21.569,2.745,600.300,598.200,57.647
1781982205725,2026-06-20 22:03:25.725,1775.750,45.490,,6.820,102.000,35.000,-2.344,-7.031,28.000,61.000,22.745,1.001,13.496,91.000,1796.000,,58.039,22.745,38.431,24.314,5.098,594.400,594.400,93.725
1781982208506,2026-06-20 22:03:28.506,1750.750,57.255,,8.890,102.000,35.000,2.344,-7.031,25.500,64.000,25.098,1.001,13.476,91.000,1799.000,,58.824,22.745,38.431,25.098,6.275,591.200,591.200,100.000
1781982211425,2026-06-20 22:03:31.425,1828.750,66.275,,10.560,102.000,35.000,3.906,-7.031,23.500,67.000,25.490,1.001,13.476,91.000,1802.000,,59.608,23.137,38.824,25.882,6.667,591.000,591.000,100.000
1781982214277,2026-06-20 22:03:34.277,1915.500,66.667,,12.480,101.000,34.000,-2.344,-6.250,23.000,71.000,25.882,1.001,13.476,91.000,1805.000,,60.000,23.137,38.824,24.706,4.706,592.700,592.900,0.000
1781982217202,2026-06-20 22:03:37.202,1740.500,36.863,,3.450,101.000,34.000,0.000,-8.594,24.000,73.000,18.824,1.080,13.535,91.000,1808.000,,50.980,16.078,31.765,18.824,0.000,591.400,591.400,0.000
1781982220006,2026-06-20 22:03:40.006,1648.250,25.882,,2.180,101.000,35.000,0.000,-8.594,20.500,71.000,18.431,1.098,13.535,91.000,1811.000,,55.294,21.176,37.255,23.137,4.706,586.800,586.800,85.490
1781982222882,2026-06-20 22:03:42.882,1966.250,53.725,,9.310,101.000,35.000,-1.563,-7.813,28.000,72.000,24.706,1.001,13.476,91.000,1813.000,,57.647,20.784,36.471,22.745,3.922,583.900,583.900,76.863
1781982225753,2026-06-20 22:03:45.753,1997.500,45.490,,5.780,101.000,35.000,-1.563,-7.031,29.500,72.000,21.961,1.001,13.535,91.000,1816.000,,55.294,18.824,34.902,21.176,1.961,581.300,581.300,0.000
1781982228619,2026-06-20 22:03:48.619,1515.500,39.608,,3.170,100.000,35.000,0.000,-8.594,23.000,74.000,19.608,1.000,13.535,91.000,1819.000,,52.157,17.647,33.333,19.608,0.392,575.900,575.900,0.000
1781982231460,2026-06-20 22:03:51.460,1277.250,35.294,,3.140,100.000,35.000,0.000,-8.594,21.000,71.000,18.824,1.000,13.535,91.000,1822.000,,50.980,16.863,33.333,19.216,3.137,567.400,567.400,85.490
1781982234333,2026-06-20 22:03:54.333,1908.500,52.941,,9.170,100.000,35.000,0.781,-7.031,31.500,68.000,23.137,1.001,13.496,91.000,1825.000,,57.255,22.353,38.039,23.922,5.098,563.700,562.600,92.157
1781982237214,2026-06-20 22:03:57.214,1899.000,52.549,,6.930,100.000,35.000,-3.906,-7.031,31.000,69.000,21.961,1.001,13.476,91.000,1827.000,,54.510,19.216,34.902,21.569,2.745,560.700,560.700,0.000
1781982240044,2026-06-20 22:04:00.044,1344.500,44.706,,4.890,100.000,35.000,3.125,-7.031,-5.500,69.000,20.784,1.000,13.535,91.000,1830.000,,54.510,21.569,38.039,25.098,6.275,557.100,557.100,0.000
1781982243026,2026-06-20 22:04:03.026,2017.000,65.490,,11.090,100.000,35.000,2.344,-7.031,26.500,68.000,23.137,1.001,13.476,91.000,1833.000,,57.255,21.569,37.647,24.706,5.490,556.700,556.700,100.000
1781982246169,2026-06-20 22:04:06.169,1866.250,62.353,,10.000,100.000,35.000,3.906,-7.031,26.500,68.000,24.706,1.001,13.476,91.000,1836.000,,57.647,22.745,38.431,24.706,5.882,558.200,558.200,100.000
1781982249339,2026-06-20 22:04:09.339,1856.250,89.412,,18.530,100.000,35.000,-2.344,-3.906,7.000,68.000,33.333,1.001,13.496,91.000,1839.000,,70.196,29.020,44.706,33.725,14.902,573.200,573.200,100.000
1781982252519,2026-06-20 22:04:12.519,1877.250,92.549,,14.370,100.000,34.000,-1.563,-4.688,9.500,69.000,33.333,1.001,13.496,91.000,1842.000,,70.196,29.020,45.098,35.294,16.863,594.500,594.500,100.000
1781982255709,2026-06-20 22:04:15.709,1871.000,100.000,,21.370,101.000,34.000,3.125,-3.906,4.000,68.000,37.647,1.001,13.476,91.000,1845.000,,74.118,30.196,45.882,36.863,18.039,619.800,619.800,100.000
1781982258658,2026-06-20 22:04:18.658,1875.750,99.608,,21.090,101.000,33.000,-3.906,-3.906,3.000,68.000,36.078,1.001,13.496,91.000,1849.000,,74.118,30.196,45.882,37.255,18.039,643.000,643.000,100.000
1781982261784,2026-06-20 22:04:21.784,1918.750,98.431,,21.120,102.000,33.000,-3.125,-3.906,4.000,70.000,36.471,1.001,13.515,91.000,1851.000,,72.941,29.804,45.882,36.078,16.863,662.500,662.500,100.000
1781982264534,2026-06-20 22:04:24.534,1983.500,98.039,,22.090,103.000,33.000,0.781,-3.906,6.000,72.000,34.902,1.001,13.496,91.000,1854.000,,70.588,28.627,44.706,34.118,15.294,673.700,673.700,100.000
1781982267498,2026-06-20 22:04:27.498,2058.500,94.118,,20.260,103.000,33.000,-3.906,-3.906,9.500,74.000,31.373,1.001,13.515,91.000,1857.000,,66.667,26.667,42.353,30.588,11.373,685.900,685.900,100.000
1781982270226,2026-06-20 22:04:30.226,2124.000,85.882,,19.150,103.000,33.000,0.781,-3.906,12.000,78.000,28.627,1.001,13.496,91.000,1860.000,,61.569,23.922,39.608,27.059,7.843,691.500,691.500,87.059
1781982273224,2026-06-20 22:04:33.224,2178.750,64.314,,10.650,104.000,33.000,-2.344,-7.031,29.500,80.000,25.098,1.001,13.515,91.000,1863.000,,58.039,21.961,37.647,23.922,4.706,686.900,686.900,100.000
1781982276360,2026-06-20 22:04:36.360,2201.500,48.627,,9.180,104.000,34.000,-1.563,-7.031,32.000,80.000,23.137,1.001,13.496,91.000,1866.000,,55.686,19.608,33.725,20.392,1.569,677.700,677.700,0.000
1781982279171,2026-06-20 22:04:39.171,1977.250,31.373,,3.530,104.000,34.000,0.000,-8.594,23.500,81.000,18.824,1.127,13.574,91.000,1869.000,,50.980,16.078,31.765,18.824,0.000,671.400,671.400,0.000
1781982282059,2026-06-20 22:04:42.059,1963.250,23.922,,2.180,103.000,35.000,0.000,-8.594,23.500,81.000,18.824,1.129,13.554,91.000,1871.000,,50.980,16.078,31.765,18.824,0.000,660.300,660.300,0.000
1781982284919,2026-06-20 22:04:44.919,1905.250,24.314,,2.180,103.000,35.000,0.000,-8.594,23.000,78.000,19.216,1.092,13.535,91.000,1874.000,,52.157,16.078,31.765,19.608,0.392,647.500,647.500,0.000
1781982287851,2026-06-20 22:04:47.851,1685.750,29.804,,3.070,102.000,35.000,0.000,-8.594,23.000,78.000,19.608,1.012,13.535,91.000,1877.000,,52.157,16.078,31.765,19.608,0.392,632.200,632.200,0.000
1781982290663,2026-06-20 22:04:50.663,1680.250,30.588,,3.040,101.000,35.000,0.000,-8.594,23.500,78.000,19.608,1.004,13.535,91.000,1880.000,,52.549,18.824,34.510,20.000,0.784,620.700,620.700,0.000
1781982293623,2026-06-20 22:04:53.623,1646.750,33.333,,3.670,101.000,35.000,0.000,-8.594,24.000,76.000,19.216,1.031,13.554,91.000,1883.000,,54.510,19.608,35.294,21.569,2.353,603.200,603.200,69.020
1781982296651,2026-06-20 22:04:56.651,2021.750,37.647,,5.850,101.000,35.000,2.344,-6.250,33.500,74.000,21.569,1.001,13.496,91.000,1886.000,,56.471,21.569,37.647,23.922,5.098,592.800,592.800,100.000
1781982299449,2026-06-20 22:04:59.449,2003.000,55.686,,9.480,100.000,35.000,1.563,-7.031,29.500,73.000,25.098,1.001,13.476,91.000,1889.000,,58.824,22.353,38.431,25.098,5.882,588.600,588.600,100.000
1781982302501,2026-06-20 22:05:02.501,1992.750,58.431,,9.840,100.000,34.000,4.688,-7.031,28.000,72.000,25.098,1.001,13.476,91.000,1892.000,,58.824,22.353,38.431,25.098,5.882,587.600,587.500,100.000
1781982305543,2026-06-20 22:05:05.543,1981.250,61.176,,11.280,100.000,34.000,2.344,-7.031,26.000,72.000,25.098,1.001,13.496,91.000,1895.000,,59.608,23.137,38.824,25.098,5.882,588.200,588.600,100.000
1781982308512,2026-06-20 22:05:08.512,1982.750,62.353,,10.340,100.000,34.000,1.563,-7.031,28.500,74.000,23.922,1.001,13.496,91.000,1898.000,,58.039,22.353,38.431,24.314,5.098,588.800,588.800,100.000
1781982311547,2026-06-20 22:05:11.547,1989.000,56.078,,10.030,100.000,34.000,-3.125,-7.031,28.500,74.000,24.706,1.001,13.496,91.000,1901.000,,58.039,22.353,38.039,24.314,5.098,588.400,588.400,100.000
1781982314409,2026-06-20 22:05:14.409,1977.250,53.725,,5.960,100.000,34.000,0.000,-8.594,29.500,74.000,22.353,1.000,13.535,91.000,1903.000,,58.039,21.569,37.647,24.314,5.490,586.600,586.600,100.000
1781982317315,2026-06-20 22:05:17.315,1948.250,50.980,,5.670,100.000,34.000,-3.906,-8.594,28.500,71.000,21.176,1.000,13.535,91.000,1906.000,,52.157,17.647,36.078,22.745,3.922,582.700,582.700,85.490
1781982320275,2026-06-20 22:05:20.275,1799.000,51.373,,9.710,100.000,35.000,0.000,-7.031,27.500,69.000,22.353,1.001,13.496,91.000,1909.000,,53.333,18.431,34.510,21.176,2.745,580.500,579.000,0.000
1781982323478,2026-06-20 22:05:23.478,1775.000,54.902,,10.280,100.000,35.000,3.125,-7.031,27.500,65.000,22.353,1.001,13.496,91.000,1912.000,,56.078,21.569,36.471,22.353,2.745,575.500,575.500,69.020
1781982326495,2026-06-20 22:05:26.495,1746.750,43.922,,6.530,100.000,35.000,-1.563,-7.031,28.000,63.000,23.137,1.001,13.496,91.000,1915.000,,56.863,22.353,38.039,23.529,4.314,573.200,573.200,83.529
1781982329327,2026-06-20 22:05:29.327,1710.000,49.804,,7.100,100.000,35.000,-3.906,-6.250,29.500,63.000,22.745,1.001,13.496,91.000,1918.000,,56.863,22.353,38.039,24.314,5.490,570.100,570.100,100.000
1781982332251,2026-06-20 22:05:32.251,1688.250,61.569,,10.030,100.000,35.000,-3.906,-7.031,23.500,61.000,24.706,1.001,13.476,91.000,1921.000,,61.961,25.098,41.176,29.020,10.196,570.500,570.500,100.000
1781982335014,2026-06-20 22:05:35.014,1686.500,88.235,,14.480,101.000,34.000,3.125,-4.688,9.000,63.000,30.196,1.001,13.496,91.000,1924.000,,65.490,25.882,41.569,29.804,10.588,579.600,579.600,100.000
1781982337888,2026-06-20 22:05:37.888,1722.500,87.843,,15.780,101.000,34.000,-2.344,-4.688,8.000,62.000,28.235,1.001,13.496,91.000,1926.000,,60.784,24.314,40.392,26.667,7.843,587.700,587.700,100.000
1781982340695,2026-06-20 22:05:40.695,1759.250,72.941,,12.570,101.000,34.000,-3.125,-6.250,17.000,64.000,27.843,1.001,13.496,91.000,1929.000,,62.745,25.098,40.784,26.667,7.843,596.800,596.800,100.000
1781982343652,2026-06-20 22:05:43.652,1789.750,74.510,,12.640,101.000,34.000,1.563,-6.250,15.000,66.000,28.235,1.001,13.496,90.000,1932.000,,64.706,25.882,41.569,29.412,10.588,605.500,605.500,100.000
1781982346488,2026-06-20 22:05:46.488,1818.750,87.059,,16.890,102.000,34.000,-3.125,-4.688,7.500,66.000,31.765,1.001,13.496,90.000,1935.000,,67.451,25.882,41.176,29.020,9.804,614.000,618.200,67.059
1781982349307,2026-06-20 22:05:49.307,1850.000,81.176,,15.140,102.000,34.000,1.563,-4.688,13.500,67.000,28.235,1.001,13.496,90.000,1938.000,,61.961,24.314,40.392,27.451,8.235,625.100,625.100,100.000
1781982352165,2026-06-20 22:05:52.165,1862.500,79.216,,16.950,103.000,34.000,-3.906,-3.906,8.000,68.000,31.373,1.001,13.476,90.000,1941.000,,67.451,27.059,42.745,30.980,11.765,635.100,635.100,90.588
1781982355023,2026-06-20 22:05:55.023,1921.000,81.176,,14.400,103.000,34.000,1.563,-5.469,19.000,72.000,27.059,1.001,13.496,90.000,1943.000,,61.176,23.922,39.608,25.882,6.667,641.700,641.700,96.863
1781982357819,2026-06-20 22:05:57.819,1960.750,63.922,,10.670,103.000,34.000,-5.469,-7.031,28.000,71.000,23.529,1.001,13.496,90.000,1946.000,,58.039,22.353,38.039,23.529,3.922,641.500,641.500,78.824
1781982362255,2026-06-20 22:06:02.255,1979.500,40.000,,5.210,103.000,34.000,-0.781,-6.250,18.500,74.000,29.020,1.001,13.496,90.000,1950.000,,64.314,25.882,41.961,30.196,10.980,639.600,639.600,100.000
1781982366832,2026-06-20 22:06:06.832,2050.000,84.706,,18.400,103.000,34.000,-4.688,-3.906,11.500,76.000,29.804,1.001,13.496,90.000,1954.000,,65.098,26.275,41.961,29.804,10.588,653.300,653.300,100.000
1781982370134,2026-06-20 22:06:10.134,2157.000,84.706,,18.400,103.000,33.000,-3.906,-3.906,15.500,80.000,29.804,1.001,13.515,90.000,1958.000,,65.098,26.275,41.961,29.804,10.588,662.500,662.500,100.000
1781982372986,2026-06-20 22:06:12.986,2239.750,82.745,,18.560,103.000,33.000,1.563,-3.906,19.000,82.000,29.412,1.001,13.496,90.000,1961.000,,64.706,25.882,41.569,29.412,10.196,670.700,670.700,100.000
1781982375772,2026-06-20 22:06:15.772,2307.000,80.784,,19.350,104.000,33.000,0.000,-3.906,19.500,84.000,29.412,1.001,13.496,90.000,1964.000,,64.314,25.490,41.569,29.020,10.196,675.700,677.700,100.000
1781982378610,2026-06-20 22:06:18.610,2350.750,81.961,,16.850,104.000,33.000,-3.906,-4.688,24.500,86.000,28.235,1.001,13.496,90.000,1967.000,,61.176,23.922,39.608,26.667,7.451,680.000,680.000,100.000
1781982381432,2026-06-20 22:06:21.432,2368.750,59.608,,12.230,103.000,33.000,1.563,-6.250,30.000,86.000,26.275,1.001,13.496,90.000,1969.000,,61.569,23.922,40.000,27.059,7.843,678.500,678.500,100.000
1781982384483,2026-06-20 22:06:24.483,2378.750,62.353,,14.140,103.000,33.000,1.563,-5.469,29.000,86.000,26.275,1.001,13.515,90.000,1972.000,,60.000,23.137,39.216,25.882,6.667,675.000,675.000,100.000
1781982387397,2026-06-20 22:06:27.397,2388.250,54.510,,12.070,103.000,33.000,2.344,-6.250,30.500,87.000,26.275,1.001,13.515,90.000,1975.000,,60.000,23.137,39.216,26.275,7.059,671.700,670.100,100.000
1781982390381,2026-06-20 22:06:30.381,2404.500,58.039,,13.350,103.000,33.000,-1.563,-5.469,29.500,88.000,26.275,1.001,13.496,90.000,1978.000,,60.784,23.529,39.216,26.275,7.451,667.200,667.200,100.000
1781982393103,2026-06-20 22:06:33.103,2399.000,66.667,,12.600,103.000,33.000,-0.781,-4.688,28.500,88.000,26.275,1.001,13.496,90.000,1981.000,,60.784,23.529,39.608,26.275,7.059,663.700,663.700,100.000
1781982396037,2026-06-20 22:06:36.037,2400.000,65.882,,13.840,103.000,33.000,-3.125,-5.469,29.000,87.000,27.059,1.001,13.496,90.000,1984.000,,61.569,23.922,40.000,27.451,8.627,661.800,661.800,100.000
1781982398914,2026-06-20 22:06:38.914,2420.250,68.627,,15.430,103.000,33.000,-4.688,-4.688,28.500,90.000,27.059,1.001,13.515,90.000,1987.000,,61.176,23.922,40.000,26.667,7.843,661.800,661.700,100.000
1781982401760,2026-06-20 22:06:41.760,2450.750,62.353,,14.000,103.000,33.000,0.781,-4.688,28.500,89.000,27.059,1.001,13.515,90.000,1989.000,,61.569,23.922,40.000,27.059,7.843,661.700,661.700,100.000
1781982404708,2026-06-20 22:06:44.708,2473.250,62.745,,15.010,103.000,33.000,0.781,-5.469,31.000,91.000,26.667,1.001,13.515,90.000,1992.000,,60.392,23.529,39.216,26.275,6.667,661.200,661.200,100.000
1781982407501,2026-06-20 22:06:47.501,2492.750,53.333,,10.840,103.000,33.000,-3.125,-7.031,33.000,91.000,25.098,1.001,13.496,90.000,1995.000,,57.647,21.961,38.039,24.314,5.490,657.500,657.500,100.000
1781982410409,2026-06-20 22:06:50.409,2471.750,50.588,,12.060,103.000,33.000,2.344,-6.250,30.500,90.000,26.275,1.001,13.496,90.000,1998.000,,61.176,23.922,40.000,27.059,7.843,654.600,653.900,100.000
1781982413300,2026-06-20 22:06:53.300,2475.000,63.529,,14.460,103.000,33.000,-4.688,-4.688,29.500,92.000,28.235,1.001,13.515,90.000,2001.000,,62.353,24.314,40.392,27.843,8.627,653.900,653.900,100.000
1781982416160,2026-06-20 22:06:56.160,2503.000,70.588,,15.170,103.000,33.000,0.000,-4.688,29.500,93.000,26.275,1.001,13.515,90.000,2004.000,,59.608,22.745,38.431,25.098,5.882,655.200,655.200,97.255
1781982419061,2026-06-20 22:06:59.061,2513.250,49.412,,9.170,103.000,33.000,-2.344,-7.031,36.000,91.000,21.176,1.001,13.574,90.000,2006.000,,53.725,18.824,34.902,21.961,3.137,650.600,650.600,100.000
1781982421860,2026-06-20 22:07:01.860,2401.500,52.941,,12.310,103.000,33.000,6.250,-6.250,31.000,90.000,26.275,1.001,13.515,90.000,2009.000,,60.784,23.529,39.216,26.275,7.059,647.600,647.600,100.000
1781982424727,2026-06-20 22:07:04.727,2442.750,58.039,,11.950,103.000,33.000,1.563,-6.250,32.000,89.000,25.490,1.001,13.496,90.000,2012.000,,59.216,22.745,38.824,25.490,6.275,644.200,644.200,100.000
1781982427539,2026-06-20 22:07:07.539,2429.500,52.549,,11.500,103.000,33.000,-0.781,-7.031,32.000,90.000,25.098,1.001,13.496,90.000,2015.000,,58.824,22.745,38.431,25.490,5.882,640.300,640.300,100.000
1781982430553,2026-06-20 22:07:10.553,2409.250,51.373,,10.810,103.000,33.000,-3.125,-7.031,32.000,88.000,25.882,1.001,13.515,90.000,2018.000,,60.000,23.529,39.216,26.275,7.059,636.900,636.900,100.000
1781982433465,2026-06-20 22:07:13.465,2409.250,63.922,,13.030,103.000,33.000,2.344,-6.250,30.500,88.000,26.275,1.001,13.515,90.000,2021.000,,60.392,23.529,38.824,24.706,5.098,636.400,635.700,58.431
1781982436278,2026-06-20 22:07:16.278,2412.500,32.549,,4.750,103.000,33.000,0.000,-8.594,30.000,89.000,19.608,1.018,13.554,90.000,2023.000,,52.157,16.078,31.765,19.608,0.392,632.600,632.600,0.000
1781982439059,2026-06-20 22:07:19.059,1947.500,28.627,,3.090,102.000,34.000,0.000,-8.594,24.000,84.000,19.608,1.045,13.554,90.000,2026.000,,52.157,16.078,31.765,19.608,0.392,624.500,624.500,0.000
1781982441885,2026-06-20 22:07:21.885,1814.000,29.804,,3.120,102.000,34.000,0.000,-8.594,23.500,80.000,19.608,1.018,13.554,90.000,2029.000,,52.157,16.078,31.765,19.608,0.392,617.100,612.900,0.000
1781982444769,2026-06-20 22:07:24.769,2000.750,40.000,,5.400,101.000,34.000,1.563,-7.031,32.500,76.000,23.922,1.001,13.535,90.000,2032.000,,53.333,16.863,32.549,20.000,0.784,606.200,606.200,0.000
1781982447593,2026-06-20 22:07:27.593,1760.000,27.843,,2.540,101.000,34.000,0.000,-8.594,21.000,74.000,18.824,1.107,13.554,90.000,2035.000,,50.980,16.471,32.157,18.824,0.000,597.300,597.300,0.000
1781982450368,2026-06-20 22:07:30.368,1654.500,26.667,,2.170,101.000,35.000,0.000,-8.594,20.500,71.000,20.784,1.001,13.554,90.000,2037.000,,54.118,18.039,33.333,21.176,1.961,588.300,588.300,0.000
1781982453144,2026-06-20 22:07:33.144,1275.750,45.490,,8.060,100.000,35.000,1.563,-7.031,4.000,69.000,22.745,1.001,13.496,90.000,2040.000,,54.510,19.608,35.294,21.569,2.353,584.200,584.200,0.000
1781982455920,2026-06-20 22:07:35.920,1642.750,41.569,,5.310,100.000,34.000,0.000,-8.594,21.000,66.000,21.569,1.001,13.535,90.000,2043.000,,54.902,19.216,34.902,21.569,3.137,578.600,578.600,0.000
1781982458938,2026-06-20 22:07:38.938,1487.500,41.961,,5.070,100.000,34.000,2.344,-7.031,-5.500,63.000,29.020,1.001,13.515,90.000,2046.000,,66.275,27.451,43.529,32.157,12.941,580.200,580.200,100.000
1781982461699,2026-06-20 22:07:41.699,1775.750,92.157,,15.900,100.000,33.000,3.125,-5.469,18.500,66.000,25.490,1.001,13.515,90.000,2048.000,,58.039,22.353,38.039,23.137,3.922,585.900,585.900,41.176
1781982464496,2026-06-20 22:07:44.496,1810.750,49.020,,6.320,100.000,33.000,0.000,-6.250,31.000,66.000,24.314,1.001,13.496,90.000,2051.000,,57.647,22.353,38.431,25.098,6.275,587.300,587.300,78.431
1781982467272,2026-06-20 22:07:47.272,1794.500,63.137,,10.060,100.000,33.000,-3.906,-7.031,21.000,66.000,27.843,1.001,13.496,90.000,2054.000,,62.353,24.706,40.784,28.235,9.412,590.300,590.300,100.000
1781982470144,2026-06-20 22:07:50.144,1841.250,88.627,,16.650,100.000,33.000,1.563,-4.688,9.500,67.000,30.980,1.001,13.496,90.000,2057.000,,66.667,26.667,42.353,30.980,12.157,597.500,602.500,100.000
1781982472976,2026-06-20 22:07:52.976,1892.750,87.451,,15.570,101.000,33.000,-3.906,-4.688,15.500,69.000,27.843,1.001,13.496,90.000,2060.000,,65.882,26.275,42.353,30.980,12.157,612.000,612.000,100.000
1781982475786,2026-06-20 22:07:55.786,1953.750,92.941,,21.680,101.000,33.000,-4.688,-3.906,7.500,71.000,34.902,1.001,13.515,90.000,2062.000,,66.275,27.843,44.706,34.510,15.294,630.600,630.600,100.000
1781982478751,2026-06-20 22:07:58.751,2050.750,96.863,,22.730,101.000,33.000,-3.125,-3.906,11.000,75.000,28.627,1.001,13.515,90.000,2065.000,,61.176,22.745,38.431,23.922,4.314,646.900,646.900,27.059
1781982481517,2026-06-20 22:08:01.517,2099.000,34.902,,4.140,101.000,33.000,0.000,-6.250,-5.500,78.000,23.922,1.000,13.515,90.000,2068.000,,59.216,21.961,37.255,23.137,3.922,648.000,648.000,30.980
