timestamp_ms,datetime,ENGINE_RPM,ENGINE_LOAD,INTAKE_MANIFOLD_PRESSURE,MASS_AIR_FLOW,COOLANT_TEMPERATURE,INTAKE_AIR_TEMP,SHORT_TERM_FUEL_TRIM_BANK_1,LONG_TERM_FUEL_TRIM_BANK_1,TIMING_ADVANCE,VEHICLE_SPEED,THROTTLE,FUEL_AIR_COMMANDED_EQUIV_RATIO,CONTROL_MODULE_VOLTAGE,ABSOLUTE_BAROMETRIC_PRESSURE,ENGINE_RUN_TIME,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,RELATIVE_THROTTLE_POSITION,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,COMMANDED_EVAPORATIVE_PURGE
1782724153088,2026-06-29 12:09:13.088,698.250,37.647,,1.670,102.000,56.000,14.063,-9.375,9.500,0.000,18.431,1.001,13.437,90.000,5300.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724155870,2026-06-29 12:09:15.870,702.250,37.647,,1.640,102.000,56.000,13.281,-9.375,9.500,0.000,18.431,1.001,13.437,90.000,5303.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724158841,2026-06-29 12:09:18.841,703.750,37.647,,1.670,102.000,56.000,12.500,-9.375,9.000,0.000,18.431,1.001,13.417,90.000,5306.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724161839,2026-06-29 12:09:21.839,706.250,37.647,,1.640,102.000,56.000,11.719,-9.375,11.000,0.000,18.431,1.001,13.417,90.000,5309.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724165025,2026-06-29 12:09:25.025,705.250,37.255,,1.650,102.000,55.000,12.500,-9.375,10.000,0.000,18.431,1.001,13.417,90.000,5312.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724168150,2026-06-29 12:09:28.150,702.250,37.255,,1.650,102.000,55.000,13.281,-9.375,9.500,0.000,18.431,1.001,13.417,90.000,5315.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724171365,2026-06-29 12:09:31.365,705.250,37.647,,1.670,102.000,55.000,12.500,-9.375,10.000,0.000,18.431,1.001,13.437,90.000,5318.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724174604,2026-06-29 12:09:34.604,701.500,37.647,,1.640,102.000,55.000,10.938,-9.375,10.000,0.000,18.431,1.001,13.437,90.000,5321.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724177766,2026-06-29 12:09:37.766,700.750,37.647,,1.650,102.000,55.000,14.844,-9.375,9.500,0.000,18.431,1.001,13.417,90.000,5324.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724180761,2026-06-29 12:09:40.761,691.250,37.647,,1.650,102.000,55.000,13.281,-9.375,9.000,0.000,18.431,1.001,13.417,90.000,5327.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724183715,2026-06-29 12:09:43.715,703.000,37.647,,1.650,102.000,55.000,12.500,-9.375,10.000,0.000,18.431,1.001,13.417,90.000,5330.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,22.745
1782724186634,2026-06-29 12:09:46.634,699.000,37.647,,1.650,102.000,55.000,11.719,-9.375,9.500,0.000,18.431,1.001,13.437,90.000,5333.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724189528,2026-06-29 12:09:49.528,700.000,37.647,,1.670,102.000,55.000,10.938,-9.375,11.000,0.000,18.431,1.001,13.417,90.000,5336.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724192431,2026-06-29 12:09:52.431,702.250,37.647,,1.640,102.000,55.000,13.281,-9.375,8.500,0.000,18.431,1.001,13.417,90.000,5339.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724195250,2026-06-29 12:09:55.250,700.750,37.647,,1.640,102.000,55.000,11.719,-9.375,11.000,0.000,18.431,1.001,13.437,90.000,5342.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724198082,2026-06-29 12:09:58.082,697.500,37.647,,1.650,102.000,55.000,11.719,-9.375,10.000,0.000,18.431,1.001,13.417,90.000,5344.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,22.745
1782724200894,2026-06-29 12:10:00.894,698.250,37.647,,1.650,102.000,55.000,14.063,-9.375,9.000,0.000,18.431,1.001,13.417,90.000,5347.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,22.745
1782724203895,2026-06-29 12:10:03.895,700.750,37.647,,1.670,102.000,55.000,12.500,-9.375,9.000,0.000,18.431,1.001,13.417,90.000,5350.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724206698,2026-06-29 12:10:06.698,706.250,37.647,,1.640,102.000,55.000,10.938,-9.375,10.500,0.000,18.431,1.001,13.437,90.000,5353.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724209615,2026-06-29 12:10:09.615,703.750,37.647,,1.650,102.000,55.000,14.063,-9.375,9.000,0.000,18.431,1.001,13.417,90.000,5356.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724212474,2026-06-29 12:10:12.474,706.250,37.647,,1.650,102.000,55.000,13.281,-9.375,9.000,0.000,18.431,1.001,13.417,90.000,5359.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724215505,2026-06-29 12:10:15.505,709.250,37.255,,1.640,102.000,55.000,11.719,-9.375,10.500,0.000,18.431,1.001,13.437,90.000,5362.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724218471,2026-06-29 12:10:18.471,700.000,37.647,,1.650,102.000,55.000,10.938,-9.375,10.500,0.000,18.431,1.001,13.417,90.000,5365.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782724221254,2026-06-29 12:10:21.254,698.250,37.647,,1.650,102.000,55.000,14.063,-9.375,8.500,0.000,18.431,1.001,13.417,90.000,5367.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
