timestamp_ms,datetime,ENGINE_RPM,ENGINE_LOAD,INTAKE_MANIFOLD_PRESSURE,MASS_AIR_FLOW,COOLANT_TEMPERATURE,INTAKE_AIR_TEMP,SHORT_TERM_FUEL_TRIM_BANK_1,LONG_TERM_FUEL_TRIM_BANK_1,TIMING_ADVANCE,VEHICLE_SPEED,THROTTLE,FUEL_AIR_COMMANDED_EQUIV_RATIO,CONTROL_MODULE_VOLTAGE,ABSOLUTE_BAROMETRIC_PRESSURE,ENGINE_RUN_TIME,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,RELATIVE_THROTTLE_POSITION,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,COMMANDED_EVAPORATIVE_PURGE
1781458830365,2026-06-14 20:40:30.365,1235.000,50.980,,5.250,37.000,31.000,0.000,-9.375,0.500,0.000,21.569,1.053,13.691,91.000,16.000,,54.510,16.078,31.765,21.569,2.353,129.600,39.100,0.000
1781458833248,2026-06-14 20:40:33.248,1244.500,49.804,,5.100,38.000,31.000,-3.125,-9.375,1.500,0.000,21.569,1.001,13.691,91.000,18.000,,54.510,16.078,31.765,21.569,2.353,142.300,41.900,0.000
1781458836088,2026-06-14 20:40:36.088,1189.750,50.196,,4.850,38.000,31.000,-4.688,-9.375,1.500,0.000,21.176,1.001,13.691,91.000,21.000,,54.118,16.078,31.765,21.176,1.961,159.700,43.900,0.000
1781458838969,2026-06-14 20:40:38.969,1127.250,50.196,,4.510,39.000,31.000,-5.469,-9.375,1.000,0.000,21.176,1.001,13.691,91.000,24.000,,53.725,16.078,31.765,20.784,1.961,174.800,47.100,0.000
1781458841836,2026-06-14 20:40:41.836,1100.750,48.627,,4.320,40.000,31.000,-8.594,-9.375,1.500,0.000,20.784,1.001,13.710,91.000,27.000,,53.333,16.078,31.765,20.784,1.569,187.600,50.400,0.000
1781458844850,2026-06-14 20:40:44.850,1046.750,49.412,,4.180,41.000,31.000,-3.906,-9.375,0.500,0.000,20.784,1.001,13.710,91.000,30.000,,53.333,16.078,31.765,20.784,1.569,199.200,53.900,0.000
1781458847626,2026-06-14 20:40:47.626,1039.750,49.804,,4.170,41.000,31.000,-4.688,-9.375,0.500,0.000,20.784,1.001,13.710,91.000,33.000,,53.333,16.078,31.765,20.784,1.569,206.200,56.200,0.000
1781458850503,2026-06-14 20:40:50.503,1013.250,49.804,,4.140,42.000,31.000,-3.906,-9.375,0.500,0.000,20.784,1.001,13.710,91.000,35.000,,53.333,16.078,31.765,20.784,1.569,216.300,60.000,0.000
1781458853291,2026-06-14 20:40:53.291,1001.500,49.804,,4.090,43.000,31.000,-3.906,-9.375,0.500,0.000,20.784,1.001,13.710,91.000,38.000,,53.333,16.078,31.765,20.784,1.569,225.700,64.000,0.000
1781458856126,2026-06-14 20:40:56.126,1015.500,50.196,,4.150,43.000,31.000,-4.688,-9.375,1.500,0.000,20.784,1.001,13.710,91.000,41.000,,53.333,16.078,31.765,20.784,1.569,231.700,66.900,0.000
1781458858898,2026-06-14 20:40:58.898,1028.750,50.196,,4.140,44.000,31.000,-4.688,-9.375,2.500,0.000,20.784,1.001,13.710,91.000,44.000,,53.333,16.078,31.765,20.784,1.569,240.600,71.400,0.000
1781458861740,2026-06-14 20:41:01.740,999.000,50.980,,4.140,44.000,31.000,-3.906,-9.375,2.000,0.000,20.784,1.001,13.710,91.000,46.000,,53.333,16.078,31.765,20.784,1.569,249.100,76.200,0.000
1781458864504,2026-06-14 20:41:04.504,989.000,52.157,,4.200,45.000,31.000,-2.344,-9.375,2.000,0.000,20.784,1.001,13.730,91.000,49.000,,53.333,16.078,31.765,20.784,1.569,254.600,79.500,0.000
1781458867401,2026-06-14 20:41:07.401,1000.000,52.157,,4.180,46.000,31.000,-0.781,-9.375,1.500,0.000,20.784,1.001,13.710,91.000,52.000,,53.333,16.078,31.765,20.784,1.569,262.700,84.800,0.000
1781458870275,2026-06-14 20:41:10.275,983.500,51.373,,4.170,46.000,31.000,-1.563,-9.375,1.000,0.000,20.784,1.001,13.730,91.000,55.000,,53.333,16.078,31.765,20.784,1.569,270.400,90.300,0.000
1781458873204,2026-06-14 20:41:13.204,978.750,51.373,,4.100,47.000,31.000,-1.563,-9.375,1.500,0.000,20.784,1.001,13.730,91.000,58.000,,53.333,16.078,31.765,20.392,1.569,277.500,95.900,0.000
1781458876203,2026-06-14 20:41:16.203,1059.250,47.843,,3.870,48.000,31.000,-3.906,-9.375,2.500,0.000,20.392,1.001,13.730,91.000,61.000,,52.941,16.078,31.765,20.392,1.176,281.900,101.400,0.000
1781458879043,2026-06-14 20:41:19.043,1047.500,44.314,,3.500,48.000,31.000,-2.344,-9.375,5.000,0.000,20.000,1.001,13.710,91.000,64.000,,52.549,16.078,31.765,20.000,0.784,287.800,104.900,0.000
1781458881965,2026-06-14 20:41:21.965,975.750,44.314,,3.350,49.000,31.000,-1.563,-9.375,4.000,0.000,20.000,1.001,13.710,91.000,66.000,,52.549,16.078,31.765,20.000,0.784,293.000,109.900,0.000
1781458884747,2026-06-14 20:41:24.747,964.000,44.706,,3.290,49.000,31.000,-2.344,-9.375,4.000,0.000,20.000,1.001,13.730,91.000,69.000,,52.549,16.078,31.765,20.000,0.784,297.800,114.800,0.000
1781458887661,2026-06-14 20:41:27.661,950.750,44.706,,3.230,50.000,31.000,-1.563,-9.375,4.000,0.000,20.000,1.001,13.730,91.000,72.000,,52.157,16.078,31.765,20.000,0.784,300.800,118.100,0.000
