timestamp_ms,datetime,ENGINE_RPM,ENGINE_LOAD,INTAKE_MANIFOLD_PRESSURE,MASS_AIR_FLOW,COOLANT_TEMPERATURE,INTAKE_AIR_TEMP,SHORT_TERM_FUEL_TRIM_BANK_1,LONG_TERM_FUEL_TRIM_BANK_1,TIMING_ADVANCE,VEHICLE_SPEED,THROTTLE,FUEL_AIR_COMMANDED_EQUIV_RATIO,CONTROL_MODULE_VOLTAGE,ABSOLUTE_BAROMETRIC_PRESSURE,ENGINE_RUN_TIME,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,RELATIVE_THROTTLE_POSITION,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,COMMANDED_EVAPORATIVE_PURGE
1781992896966,2026-06-21 01:01:36.966,2584.250,76.471,,18.870,102.000,30.000,0.000,-3.906,23.500,94.000,29.412,1.001,13.554,93.000,1643.000,,63.922,25.490,41.176,29.020,9.804,686.300,686.300,100.000
1781992900582,2026-06-21 01:01:40.582,2591.250,76.078,,16.960,102.000,30.000,-3.906,-3.906,28.000,94.000,28.235,1.001,13.554,93.000,1647.000,,62.745,24.706,40.784,28.235,9.020,688.400,688.400,100.000
1781992904139,2026-06-21 01:01:44.139,2594.500,65.490,,16.420,102.000,30.000,0.781,-4.688,26.000,94.000,28.627,1.001,13.535,93.000,1650.000,,63.529,25.098,41.176,29.020,9.804,689.200,689.200,100.000
1781992907506,2026-06-21 01:01:47.506,2569.500,69.412,,17.290,102.000,30.000,0.000,-3.906,25.000,94.000,28.235,1.001,13.535,93.000,1654.000,,63.922,25.098,41.176,29.412,10.588,689.900,689.900,100.000
1781992910662,2026-06-21 01:01:50.662,2573.250,76.863,,19.170,103.000,29.000,-4.688,-3.906,24.000,94.000,29.020,1.001,13.554,93.000,1657.000,,64.314,25.490,41.176,29.412,10.196,691.600,691.600,100.000
1781992914011,2026-06-21 01:01:54.011,2584.250,72.941,,18.340,103.000,29.000,-4.688,-3.906,24.500,94.000,29.020,1.001,13.554,93.000,1660.000,,63.529,24.314,40.000,28.235,9.412,693.200,693.200,96.863
1781992917396,2026-06-21 01:01:57.396,2596.750,63.529,,16.150,103.000,29.000,1.563,-4.688,30.000,96.000,27.059,1.001,13.535,93.000,1663.000,,61.176,23.529,39.216,26.275,7.059,691.700,690.400,100.000
1781992920912,2026-06-21 01:02:00.912,2578.750,57.255,,13.700,103.000,30.000,-1.563,-5.469,32.500,94.000,26.275,1.001,13.535,93.000,1667.000,,59.608,23.137,38.824,25.490,7.059,684.700,684.700,100.000
1781992924338,2026-06-21 01:02:04.338,2564.750,51.765,,12.430,103.000,30.000,4.688,-6.250,34.000,93.000,24.706,1.001,13.554,93.000,1670.000,,58.824,22.353,38.431,25.490,6.667,677.300,677.300,100.000
1781992927413,2026-06-21 01:02:07.413,2532.000,47.451,,11.060,103.000,30.000,-0.781,-7.031,33.000,92.000,25.882,1.001,13.554,93.000,1673.000,,60.392,23.529,39.216,25.882,7.059,669.600,669.600,100.000
1781992930692,2026-06-21 01:02:10.692,2516.250,52.941,,11.400,102.000,30.000,1.563,-6.250,32.500,91.000,25.490,1.001,13.535,93.000,1676.000,,60.000,23.137,38.824,25.882,6.667,663.400,663.400,100.000
1781992933959,2026-06-21 01:02:13.959,2489.750,52.157,,12.570,102.000,30.000,3.125,-5.469,31.000,91.000,26.667,1.001,13.535,93.000,1680.000,,60.000,23.137,39.216,25.882,7.059,658.500,658.500,100.000
1781992937465,2026-06-21 01:02:17.465,2478.000,52.941,,12.890,102.000,30.000,2.344,-5.469,30.000,90.000,26.667,1.001,13.554,93.000,1683.000,,60.784,23.529,39.216,26.275,7.059,655.200,654.500,100.000
1781992940880,2026-06-21 01:02:20.880,2476.500,59.216,,14.000,102.000,30.000,0.781,-4.688,27.000,91.000,27.451,1.001,13.554,93.000,1686.000,,61.176,23.922,40.000,27.059,7.843,654.400,654.400,100.000
1781992944158,2026-06-21 01:02:24.158,2491.250,62.745,,14.400,102.000,30.000,0.781,-5.469,30.500,91.000,26.667,1.001,13.554,93.000,1690.000,,61.176,23.922,39.608,27.059,8.235,654.700,654.700,100.000
1781992947664,2026-06-21 01:02:27.664,2497.500,64.314,,15.820,102.000,30.000,-4.688,-4.688,24.500,91.000,28.627,1.001,13.535,93.000,1693.000,,64.314,25.490,41.569,29.412,10.588,658.100,658.100,100.000
1781992950969,2026-06-21 01:02:30.969,2509.250,80.000,,18.280,102.000,29.000,0.781,-3.906,24.000,92.000,29.412,1.001,13.554,93.000,1696.000,,64.706,25.882,41.569,29.412,10.588,664.900,664.900,100.000
1781992954443,2026-06-21 01:02:34.443,2540.500,75.294,,19.400,102.000,29.000,1.563,-3.906,25.500,92.000,29.412,1.001,13.554,93.000,1700.000,,64.706,25.882,41.569,29.412,10.588,674.900,674.900,100.000
1781992957642,2026-06-21 01:02:37.642,2591.250,75.686,,19.810,102.000,29.000,-4.688,-3.906,23.500,96.000,29.412,1.001,13.554,93.000,1703.000,,64.706,25.490,41.176,29.412,10.196,682.100,682.100,100.000
1781992960860,2026-06-21 01:02:40.860,2631.250,72.941,,18.810,102.000,29.000,0.781,-3.906,24.000,96.000,29.020,1.001,13.554,93.000,1706.000,,63.922,25.490,41.176,29.020,9.804,687.000,687.000,100.000
1781992964007,2026-06-21 01:02:44.007,2635.000,72.549,,19.010,102.000,29.000,0.781,-3.906,24.000,96.000,29.020,1.001,13.535,93.000,1709.000,,63.922,25.098,41.176,29.020,9.804,690.500,690.500,100.000
1781992967259,2026-06-21 01:02:47.259,2646.000,72.157,,18.280,102.000,29.000,1.563,-3.906,27.500,96.000,28.627,1.001,13.554,93.000,1712.000,,63.529,25.098,40.784,28.235,9.412,692.400,692.400,100.000
1781992970294,2026-06-21 01:02:50.294,2664.750,68.235,,18.340,102.000,29.000,-3.906,-3.906,28.000,98.000,28.627,1.001,13.554,93.000,1716.000,,63.529,25.098,40.784,28.627,9.412,693.400,693.400,100.000
1781992973813,2026-06-21 01:02:53.813,2682.000,74.118,,17.510,102.000,29.000,1.563,-3.906,27.000,98.000,28.627,1.001,13.554,93.000,1719.000,,64.314,25.490,41.569,29.412,10.588,694.200,694.200,100.000
1781992977378,2026-06-21 01:02:57.378,2640.500,75.294,,20.570,103.000,29.000,-3.906,-3.906,20.500,97.000,31.765,1.001,13.554,93.000,1722.000,,67.451,27.059,42.745,31.765,12.549,699.100,699.100,100.000
1781992980825,2026-06-21 01:03:00.825,2605.250,82.745,,22.620,103.000,29.000,2.344,-3.906,18.000,95.000,31.373,1.001,13.554,93.000,1726.000,,67.059,27.059,42.353,30.980,12.157,705.700,705.700,100.000
1781992984443,2026-06-21 01:03:04.443,2578.750,83.922,,20.920,103.000,29.000,0.781,-3.906,19.000,94.000,24.706,1.001,13.574,93.000,1729.000,,56.078,20.392,36.078,24.314,4.706,708.400,708.400,46.275
1781992987957,2026-06-21 01:03:07.957,2517.750,50.196,,9.450,103.000,30.000,0.000,-9.375,30.000,92.000,25.882,1.000,13.574,93.000,1733.000,,64.314,25.490,41.176,29.020,9.804,699.500,699.500,100.000
1781992991627,2026-06-21 01:03:11.627,2463.250,75.686,,19.060,103.000,29.000,-2.344,-3.906,19.500,92.000,31.765,1.001,13.554,93.000,1736.000,,67.843,27.059,42.745,31.765,12.941,699.200,699.200,100.000
1781992995184,2026-06-21 01:03:15.184,2523.250,84.314,,22.560,103.000,29.000,2.344,-3.906,17.000,94.000,31.373,1.001,13.554,93.000,1740.000,,66.667,26.667,42.353,30.980,12.157,704.200,705.800,96.471
1781992998665,2026-06-21 01:03:18.665,2621.750,83.529,,20.670,103.000,29.000,-3.125,-3.906,24.500,96.000,29.020,1.001,13.574,93.000,1743.000,,64.314,25.098,40.392,28.235,9.020,708.300,708.300,100.000
1781993002377,2026-06-21 01:03:22.377,2709.250,75.686,,17.180,103.000,29.000,2.344,-3.906,29.500,101.000,29.804,1.001,13.574,93.000,1747.000,,64.706,25.490,41.176,29.020,9.804,708.300,708.300,100.000
1781993005825,2026-06-21 01:03:25.825,2800.000,79.216,,20.870,103.000,29.000,2.344,-3.906,23.500,103.000,31.373,1.001,13.554,93.000,1750.000,,67.451,27.059,42.745,32.157,12.941,711.600,711.600,100.000
1781993009376,2026-06-21 01:03:29.376,2857.750,83.529,,24.730,103.000,29.000,1.563,-3.906,16.000,106.000,34.902,1.001,13.554,93.000,1754.000,,70.980,28.627,44.314,34.902,15.686,720.300,720.300,100.000
1781993012891,2026-06-21 01:03:32.891,2900.000,87.843,,27.900,103.000,28.000,1.563,-3.906,17.000,106.000,34.510,1.001,13.574,93.000,1757.000,,70.980,28.235,43.137,32.941,13.725,731.800,735.200,100.000
1781993016367,2026-06-21 01:03:36.367,2945.250,84.314,,25.540,103.000,28.000,0.781,-3.906,26.500,109.000,30.980,1.001,13.593,93.000,1761.000,,64.706,23.137,38.824,25.882,6.275,739.500,739.500,58.039
1781993019886,2026-06-21 01:03:39.886,2933.500,41.176,,9.840,103.000,29.000,3.906,-7.031,37.000,107.000,27.059,1.001,13.554,93.000,1764.000,,61.176,22.745,38.431,25.882,7.451,731.600,731.600,100.000
1781993023387,2026-06-21 01:03:43.387,2853.000,52.941,,12.870,102.000,29.000,3.906,-6.250,36.500,105.000,24.314,1.001,13.554,93.000,1768.000,,57.255,21.961,38.039,25.882,7.059,720.000,716.000,100.000
1781993026803,2026-06-21 01:03:46.803,2777.250,60.392,,15.510,101.000,29.000,1.563,-4.688,33.500,102.000,27.059,1.001,13.574,93.000,1771.000,,60.784,23.529,39.608,26.275,7.059,705.700,705.700,100.000
1781993029966,2026-06-21 01:03:49.966,2742.750,56.078,,13.250,101.000,29.000,-3.125,-4.688,33.000,100.000,27.059,1.001,13.574,93.000,1774.000,,61.961,23.922,40.000,27.451,8.235,697.400,697.400,100.000
1781993033396,2026-06-21 01:03:53.396,2710.750,66.667,,15.280,101.000,29.000,-3.125,-4.688,26.000,99.000,27.451,1.001,13.574,93.000,1778.000,,61.961,23.922,40.000,27.059,8.235,692.100,692.100,100.000
