timestamp_ms,datetime,ENGINE_RPM,ENGINE_LOAD,INTAKE_MANIFOLD_PRESSURE,MASS_AIR_FLOW,COOLANT_TEMPERATURE,INTAKE_AIR_TEMP,SHORT_TERM_FUEL_TRIM_BANK_1,LONG_TERM_FUEL_TRIM_BANK_1,TIMING_ADVANCE,VEHICLE_SPEED,THROTTLE,FUEL_AIR_COMMANDED_EQUIV_RATIO,CONTROL_MODULE_VOLTAGE,ABSOLUTE_BAROMETRIC_PRESSURE,ENGINE_RUN_TIME,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,RELATIVE_THROTTLE_POSITION,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,COMMANDED_EVAPORATIVE_PURGE
1782734618278,2026-06-29 15:03:38.278,0.000,0.000,,0.230,95.000,67.000,0.000,-5.469,5.000,0.000,18.431,1.453,12.343,90.000,0.000,,50.980,16.078,31.765,20.392,0.000,450.100,450.100,0.000
1782734621167,2026-06-29 15:03:41.167,0.000,0.000,,0.230,95.000,67.000,0.000,-5.469,5.000,0.000,18.431,1.453,12.363,90.000,0.000,,50.980,16.078,31.765,20.392,0.000,450.100,450.100,0.000
1782734624077,2026-06-29 15:03:44.077,0.000,0.000,,0.230,95.000,67.000,0.000,-6.250,5.000,0.000,20.784,1.434,11.503,90.000,0.000,,53.333,16.078,31.765,20.784,1.569,450.100,450.100,0.000
