timestamp_ms,datetime,ENGINE_RPM,ENGINE_LOAD,INTAKE_MANIFOLD_PRESSURE,MASS_AIR_FLOW,COOLANT_TEMPERATURE,INTAKE_AIR_TEMP,SHORT_TERM_FUEL_TRIM_BANK_1,LONG_TERM_FUEL_TRIM_BANK_1,TIMING_ADVANCE,VEHICLE_SPEED,THROTTLE,FUEL_AIR_COMMANDED_EQUIV_RATIO,CONTROL_MODULE_VOLTAGE,ABSOLUTE_BAROMETRIC_PRESSURE,ENGINE_RUN_TIME,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,RELATIVE_THROTTLE_POSITION,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,COMMANDED_EVAPORATIVE_PURGE
1782723651356,2026-06-29 12:00:51.356,697.500,38.039,,1.670,104.000,65.000,12.500,-9.375,8.500,0.000,18.431,1.001,13.398,90.000,4806.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782723654366,2026-06-29 12:00:54.366,699.000,38.039,,1.670,104.000,65.000,11.719,-9.375,9.000,0.000,18.431,1.001,13.378,90.000,4809.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782723657284,2026-06-29 12:00:57.284,697.500,38.039,,1.640,104.000,65.000,10.156,-9.375,9.500,0.000,18.431,1.001,13.398,90.000,4812.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782723660574,2026-06-29 12:01:00.574,700.750,38.039,,1.640,104.000,65.000,7.813,-9.375,10.500,0.000,18.431,1.001,13.378,90.000,4815.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782723663737,2026-06-29 12:01:03.737,694.500,38.039,,1.640,104.000,65.000,12.500,-9.375,10.000,0.000,18.431,1.001,13.378,90.000,4818.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,22.745
1782723666928,2026-06-29 12:01:06.928,692.000,38.039,,1.650,104.000,65.000,11.719,-9.375,8.500,0.000,18.431,1.001,13.378,90.000,4822.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782723669896,2026-06-29 12:01:09.896,693.750,38.039,,1.650,104.000,65.000,11.719,-9.375,9.000,0.000,18.431,1.001,13.378,90.000,4825.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782723672953,2026-06-29 12:01:12.953,705.250,37.647,,1.640,104.000,65.000,10.156,-9.375,9.500,0.000,18.431,1.001,13.398,90.000,4827.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782723675967,2026-06-29 12:01:15.967,701.500,37.647,,1.640,104.000,65.000,10.156,-9.375,10.000,0.000,18.431,1.001,13.378,90.000,4830.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782723678985,2026-06-29 12:01:18.985,699.000,37.647,,1.640,104.000,65.000,9.375,-9.375,10.500,0.000,18.431,1.001,13.398,90.000,4833.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782723681934,2026-06-29 12:01:21.934,700.750,38.039,,1.650,103.000,65.000,12.500,-9.375,9.000,0.000,18.431,1.001,13.398,90.000,4836.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,22.745
1782723684792,2026-06-29 12:01:24.792,699.000,37.647,,1.640,103.000,65.000,11.719,-9.375,9.500,0.000,18.431,1.001,13.378,90.000,4839.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782723687693,2026-06-29 12:01:27.693,704.500,37.647,,1.640,103.000,65.000,10.938,-9.375,10.000,0.000,18.431,1.001,13.378,90.000,4842.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782723690510,2026-06-29 12:01:30.510,703.750,37.647,,1.640,103.000,65.000,10.938,-9.375,9.500,0.000,18.431,1.001,13.378,90.000,4845.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782723693371,2026-06-29 12:01:33.371,704.500,37.647,,1.650,103.000,65.000,10.938,-9.375,10.000,0.000,18.431,1.001,13.378,90.000,4848.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
1782723696168,2026-06-29 12:01:36.168,698.250,38.039,,1.640,103.000,64.000,8.594,-9.375,11.500,0.000,18.431,1.001,13.378,90.000,4850.000,,50.588,16.078,31.765,18.431,0.000,430.000,430.000,23.137
