timestamp_ms,datetime,ENGINE_RPM,ENGINE_LOAD,INTAKE_MANIFOLD_PRESSURE,MASS_AIR_FLOW,COOLANT_TEMPERATURE,INTAKE_AIR_TEMP,SHORT_TERM_FUEL_TRIM_BANK_1,LONG_TERM_FUEL_TRIM_BANK_1,TIMING_ADVANCE,VEHICLE_SPEED,THROTTLE,FUEL_AIR_COMMANDED_EQUIV_RATIO,CONTROL_MODULE_VOLTAGE,ABSOLUTE_BAROMETRIC_PRESSURE,ENGINE_RUN_TIME,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,RELATIVE_THROTTLE_POSITION,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,COMMANDED_EVAPORATIVE_PURGE
1781980405628,2026-06-20 21:33:25.628,671.000,45.882,,2.430,83.000,42.000,0.781,-3.906,4.500,5.000,19.216,1.001,13.554,93.000,24.000,,51.765,16.078,31.765,19.216,0.000,131.700,66.400,0.000
1781980408422,2026-06-20 21:33:28.422,671.750,46.275,,2.430,83.000,42.000,-3.125,-3.906,6.500,3.000,19.216,1.001,13.554,93.000,27.000,,51.765,16.078,31.765,19.216,0.000,136.800,66.800,0.000
1781980411306,2026-06-20 21:33:31.306,655.250,46.667,,2.430,83.000,42.000,-2.344,-3.906,5.500,3.000,19.216,1.001,13.535,93.000,30.000,,51.765,16.078,31.765,19.216,0.000,144.200,67.600,0.000
1781980414133,2026-06-20 21:33:34.133,607.000,49.412,,2.650,83.000,42.000,-2.344,-3.906,1.500,0.000,19.216,1.001,13.535,93.000,33.000,,51.765,16.078,31.765,19.216,0.000,151.700,68.400,0.000
1781980417023,2026-06-20 21:33:37.023,655.250,47.843,,2.480,84.000,42.000,-3.125,-3.906,5.500,0.000,19.216,1.001,13.496,93.000,36.000,,52.157,16.078,31.765,19.608,0.392,156.600,69.400,0.000
1781980419923,2026-06-20 21:33:39.923,692.750,49.020,,2.700,84.000,42.000,-1.563,-3.906,2.500,0.000,19.608,1.001,13.515,93.000,38.000,,51.765,18.431,34.118,19.608,0.392,164.100,70.100,0.000
1781980422795,2026-06-20 21:33:42.795,714.000,47.843,,2.680,84.000,42.000,0.000,-3.906,4.500,4.000,19.216,1.001,13.554,93.000,41.000,,51.765,18.431,34.118,19.216,0.000,171.500,71.300,0.000
1781980425709,2026-06-20 21:33:45.709,707.750,45.098,,2.450,85.000,42.000,2.344,-3.906,4.500,6.000,19.216,1.001,13.554,93.000,44.000,,51.765,18.824,34.510,19.216,0.392,178.400,72.500,0.000
1781980428571,2026-06-20 21:33:48.571,969.500,56.471,,4.870,85.000,42.000,0.000,-6.250,18.000,5.000,23.922,1.001,13.613,93.000,47.000,,59.608,27.843,43.137,25.882,7.059,188.000,76.700,0.000
1781980431430,2026-06-20 21:33:51.430,1560.750,80.000,,12.280,85.000,41.000,-2.344,-6.250,14.500,7.000,25.490,1.001,13.632,93.000,50.000,,56.078,24.706,40.000,22.745,3.529,223.200,83.000,0.000
