timestamp_ms,datetime,ENGINE_RPM,ENGINE_LOAD,INTAKE_MANIFOLD_PRESSURE,MASS_AIR_FLOW,COOLANT_TEMPERATURE,INTAKE_AIR_TEMP,SHORT_TERM_FUEL_TRIM_BANK_1,LONG_TERM_FUEL_TRIM_BANK_1,TIMING_ADVANCE,VEHICLE_SPEED,THROTTLE,FUEL_AIR_COMMANDED_EQUIV_RATIO,CONTROL_MODULE_VOLTAGE,ABSOLUTE_BAROMETRIC_PRESSURE,ENGINE_RUN_TIME,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,RELATIVE_THROTTLE_POSITION,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,COMMANDED_EVAPORATIVE_PURGE
1782725208578,2026-06-29 12:26:48.578,782.750,68.627,,4.500,113.000,70.000,4.688,-9.375,1.000,0.000,21.176,1.001,13.242,90.000,6339.000,,54.118,16.078,31.765,21.176,1.961,433.500,433.500,58.431
1782725211553,2026-06-29 12:26:51.553,780.250,68.627,,4.530,113.000,70.000,1.563,-9.375,2.500,0.000,21.176,1.001,13.242,90.000,6342.000,,54.118,16.078,31.765,21.176,1.961,434.000,434.200,58.431
1782725214934,2026-06-29 12:26:54.934,781.250,69.020,,4.510,113.000,70.000,1.563,-9.375,2.000,0.000,21.176,1.001,13.281,90.000,6345.000,,52.941,16.078,31.765,21.569,2.745,434.800,434.800,54.510
1782725217907,2026-06-29 12:26:57.907,731.250,70.588,,6.530,113.000,70.000,6.250,-9.375,1.500,0.000,23.137,1.001,13.281,90.000,6348.000,,54.118,16.078,31.765,21.176,1.961,436.200,436.200,56.471
1782725220756,2026-06-29 12:27:00.756,730.250,70.588,,4.400,113.000,70.000,-0.781,-9.375,2.500,3.000,21.176,1.001,13.222,90.000,6351.000,,54.118,16.078,31.765,21.176,1.961,436.800,437.000,57.647
1782725223677,2026-06-29 12:27:03.677,767.750,68.627,,4.450,113.000,70.000,5.469,-9.375,0.500,3.000,21.176,1.001,13.281,90.000,6354.000,,54.118,16.078,31.765,21.176,1.961,437.500,437.500,53.725
1782725226423,2026-06-29 12:27:06.423,742.000,68.235,,4.430,113.000,70.000,7.031,-9.375,2.000,0.000,21.176,1.001,13.261,90.000,6357.000,,54.118,18.824,34.510,21.176,1.961,437.900,437.900,60.000
1782725229215,2026-06-29 12:27:09.215,849.000,77.255,,9.210,113.000,70.000,3.906,-10.156,8.500,4.000,22.353,1.001,13.300,90.000,6360.000,,58.431,22.745,37.255,21.961,2.745,441.200,443.000,59.608
1782725231984,2026-06-29 12:27:11.984,1273.250,54.902,,5.650,113.000,70.000,7.031,-10.156,21.000,10.000,20.784,1.001,13.320,90.000,6362.000,,54.118,16.078,31.765,21.176,1.961,445.700,445.700,42.353
1782725234895,2026-06-29 12:27:14.895,1075.000,52.157,,4.400,113.000,70.000,7.813,-9.375,7.500,11.000,21.569,1.001,13.320,90.000,6365.000,,54.118,16.078,31.765,21.176,1.961,447.300,447.300,44.706
